student_id,student_name,email,assessment_number,score
1057,Michael McMahon,student1057@mumail.ie,3,55.28
1058,Darragh Doyle,student1058@mumail.ie,3,35.54
1059,Leo Ryan,student1059@mumail.ie,3,92.84
1060,Alex McMahon,student1060@mumail.ie,3,76.08
1061,Darragh McMahon,student1061@mumail.ie,3,45.8
1062,Leo McCarthy,student1062@mumail.ie,3,0.0
1063,Michael Sheehan,student1063@mumail.ie,3,64.17
1064,Kate Quinn,student1064@mumail.ie,3,0.0
1065,Alex Byrne,student1065@mumail.ie,3,61.83
1066,Michael Sheehan,student1066@mumail.ie,3,0.0
1067,Megan Quinn,student1067@mumail.ie,3,69.89
1068,Megan Smith,student1068@mumail.ie,3,35.0
1069,Ciara Kelly,student1069@mumail.ie,3,59.29
1070,Conor Walsh,student1070@mumail.ie,3,0.0
1071,Darragh Murphy,student1071@mumail.ie,3,55.84
1072,Aaliyah Sheehan,student1072@mumail.ie,3,72.58
1073,Alex Doyle,student1073@mumail.ie,3,73.28
1074,Killian Walsh,student1074@mumail.ie,3,83.41
1075,Aaron Walsh,student1075@mumail.ie,3,58.5
1076,Michael Sheehan,student1076@mumail.ie,3,65.52
1077,Adam Smith,student1077@mumail.ie,3,0.0
1078,Megan Walsh,student1078@mumail.ie,3,70.31
1079,Adam Quinn,student1079@mumail.ie,3,72.63
1080,Leo McMahon,student1080@mumail.ie,3,56.0
1081,Conor Kennedy,student1081@mumail.ie,3,36.47
1082,Darragh Kelly,student1082@mumail.ie,3,53.75
1083,Adam Doyle,student1083@mumail.ie,3,50.66
1084,Megan Ryan,student1084@mumail.ie,3,92.42
1085,Megan Kelly,student1085@mumail.ie,3,73.88
1086,Aaliyah Murphy,student1086@mumail.ie,3,58.97
1087,Megan McCarthy,student1087@mumail.ie,3,83.08
1088,Michael Kennedy,student1088@mumail.ie,3,68.55
1089,Aaron McCarthy,student1089@mumail.ie,3,50.53
1090,Darragh Ryan,student1090@mumail.ie,3,51.96
1091,Conor Doyle,student1091@mumail.ie,3,88.88
1092,Kate Kennedy,student1092@mumail.ie,3,64.45
1093,Kate Murphy,student1093@mumail.ie,3,85.04
1094,Abdula Walsh,student1094@mumail.ie,3,80.56
1095,Ciara Ryan,student1095@mumail.ie,3,51.53
1096,Alex Kennedy,student1096@mumail.ie,3,0.0
1097,Killian Smith,student1097@mumail.ie,3,50.79
1098,Adam Moran,student1098@mumail.ie,3,81.88
1099,Michael Moran,student1099@mumail.ie,3,87.81
