student_id,student_name,email,assessment_number,score
1042,Adam Quinn,student1042@mumail.ie,5,65.93
1043,Ciara Murphy,student1043@mumail.ie,5,64.12
1044,Aaron Smith,student1044@mumail.ie,5,74.29
1045,Megan Sheehan,student1045@mumail.ie,5,54.94
1046,Ben Quinn,student1046@mumail.ie,5,83.06
1047,Megan Boyle,student1047@mumail.ie,5,61.39
1048,Aaron Walsh,student1048@mumail.ie,5,64.62
1049,Aaron McCarthy,student1049@mumail.ie,5,53.98
1050,Megan Doyle,student1050@mumail.ie,5,41.04
1051,Conor McCarthy,student1051@mumail.ie,5,51.6
1052,Killian Sheehan,student1052@mumail.ie,5,42.0
1053,Kate Moran,student1053@mumail.ie,5,55.36
1054,Conor Sheehan,student1054@mumail.ie,5,64.87
1055,Aaliyah McCarthy,student1055@mumail.ie,5,67.64
1056,Killian McCarthy,student1056@mumail.ie,5,45.38
1057,Michael McMahon,student1057@mumail.ie,5,72.89
1058,Darragh Doyle,student1058@mumail.ie,5,70.74
1059,Leo Ryan,student1059@mumail.ie,5,65.17
1060,Alex McMahon,student1060@mumail.ie,5,0.0
1061,Darragh McMahon,student1061@mumail.ie,5,49.55
1062,Leo McCarthy,student1062@mumail.ie,5,72.88
1063,Michael Sheehan,student1063@mumail.ie,5,63.78
1064,Kate Quinn,student1064@mumail.ie,5,78.96
1065,Alex Byrne,student1065@mumail.ie,5,48.81
1066,Michael Sheehan,student1066@mumail.ie,5,53.0
1067,Megan Quinn,student1067@mumail.ie,5,53.98
1068,Megan Smith,student1068@mumail.ie,5,54.55
1069,Ciara Kelly,student1069@mumail.ie,5,75.08
1070,Conor Walsh,student1070@mumail.ie,5,64.39
1071,Darragh Murphy,student1071@mumail.ie,5,70.06
1072,Aaliyah Sheehan,student1072@mumail.ie,5,81.72
1073,Alex Doyle,student1073@mumail.ie,5,0.0
1074,Killian Walsh,student1074@mumail.ie,5,57.1
1075,Aaron Walsh,student1075@mumail.ie,5,67.89
1076,Michael Sheehan,student1076@mumail.ie,5,0.0
1077,Adam Smith,student1077@mumail.ie,5,62.31
1078,Megan Walsh,student1078@mumail.ie,5,52.51
1079,Adam Quinn,student1079@mumail.ie,5,57.01
1080,Leo McMahon,student1080@mumail.ie,5,45.83
1081,Conor Kennedy,student1081@mumail.ie,5,63.11
1082,Darragh Kelly,student1082@mumail.ie,5,64.54
1083,Adam Doyle,student1083@mumail.ie,5,85.7
1084,Megan Ryan,student1084@mumail.ie,5,42.32
1085,Megan Kelly,student1085@mumail.ie,5,60.12
1086,Aaliyah Murphy,student1086@mumail.ie,5,64.78
1087,Megan McCarthy,student1087@mumail.ie,5,83.12
1088,Michael Kennedy,student1088@mumail.ie,5,17.42
1089,Aaron McCarthy,student1089@mumail.ie,5,80.93
1090,Darragh Ryan,student1090@mumail.ie,5,69.51
1091,Conor Doyle,student1091@mumail.ie,5,45.6
1092,Kate Kennedy,student1092@mumail.ie,5,56.68
1093,Kate Murphy,student1093@mumail.ie,5,68.49
1094,Abdula Walsh,student1094@mumail.ie,5,90.29
1095,Ciara Ryan,student1095@mumail.ie,5,76.05
1096,Alex Kennedy,student1096@mumail.ie,5,74.85
1097,Killian Smith,student1097@mumail.ie,5,82.23
1098,Adam Moran,student1098@mumail.ie,5,67.18
1099,Michael Moran,student1099@mumail.ie,5,72.0
