student_id,student_name,email,assessment_number,score
1077,Adam Smith,student1077@mumail.ie,8,72.05
1078,Megan Walsh,student1078@mumail.ie,8,82.27
1079,Adam Quinn,student1079@mumail.ie,8,67.77
1080,Leo McMahon,student1080@mumail.ie,8,64.32
1081,Conor Kennedy,student1081@mumail.ie,8,67.67
1082,Darragh Kelly,student1082@mumail.ie,8,58.67
1083,Adam Doyle,student1083@mumail.ie,8,72.23
1084,Megan Ryan,student1084@mumail.ie,8,76.21
1085,Megan Kelly,student1085@mumail.ie,8,0.0
1086,Aaliyah Murphy,student1086@mumail.ie,8,65.11
1087,Megan McCarthy,student1087@mumail.ie,8,45.75
1088,Michael Kennedy,student1088@mumail.ie,8,65.83
1089,Aaron McCarthy,student1089@mumail.ie,8,60.84
1090,Darragh Ryan,student1090@mumail.ie,8,44.48
1091,Conor Doyle,student1091@mumail.ie,8,40.51
1092,Kate Kennedy,student1092@mumail.ie,8,48.39
1093,Kate Murphy,student1093@mumail.ie,8,78.22
1094,Abdula Walsh,student1094@mumail.ie,8,0.0
1095,Ciara Ryan,student1095@mumail.ie,8,86.58
1096,Alex Kennedy,student1096@mumail.ie,8,58.53
1097,Killian Smith,student1097@mumail.ie,8,82.68
1098,Adam Moran,student1098@mumail.ie,8,64.22
1099,Michael Moran,student1099@mumail.ie,8,66.1
