student_id,student_name,email,assessment_number,score
1042,Adam Quinn,student1042@mumail.ie,6,64.88
1043,Ciara Murphy,student1043@mumail.ie,6,73.33
1044,Aaron Smith,student1044@mumail.ie,6,83.07
1045,Megan Sheehan,student1045@mumail.ie,6,48.52
1046,Ben Quinn,student1046@mumail.ie,6,64.7
1047,Megan Boyle,student1047@mumail.ie,6,75.34
1048,Aaron Walsh,student1048@mumail.ie,6,62.17
1049,Aaron McCarthy,student1049@mumail.ie,6,54.56
1050,Megan Doyle,student1050@mumail.ie,6,46.96
1051,Conor McCarthy,student1051@mumail.ie,6,66.64
1052,Killian Sheehan,student1052@mumail.ie,6,0.0
1053,Kate Moran,student1053@mumail.ie,6,100.0
1054,Conor Sheehan,student1054@mumail.ie,6,48.94
1055,Aaliyah McCarthy,student1055@mumail.ie,6,67.54
1056,Killian McCarthy,student1056@mumail.ie,6,65.65
1057,Michael McMahon,student1057@mumail.ie,6,51.81
1058,Darragh Doyle,student1058@mumail.ie,6,53.57
1059,Leo Ryan,student1059@mumail.ie,6,56.47
1060,Alex McMahon,student1060@mumail.ie,6,64.27
1061,Darragh McMahon,student1061@mumail.ie,6,0.0
1062,Leo McCarthy,student1062@mumail.ie,6,82.29
1063,Michael Sheehan,student1063@mumail.ie,6,57.74
1064,Kate Quinn,student1064@mumail.ie,6,51.04
1065,Alex Byrne,student1065@mumail.ie,6,0.0
1066,Michael Sheehan,student1066@mumail.ie,6,67.69
1067,Megan Quinn,student1067@mumail.ie,6,79.57
1068,Megan Smith,student1068@mumail.ie,6,68.21
1069,Ciara Kelly,student1069@mumail.ie,6,0.0
1070,Conor Walsh,student1070@mumail.ie,6,0.0
1071,Darragh Murphy,student1071@mumail.ie,6,53.73
1072,Aaliyah Sheehan,student1072@mumail.ie,6,21.16
1073,Alex Doyle,student1073@mumail.ie,6,75.48
1074,Killian Walsh,student1074@mumail.ie,6,61.61
1075,Aaron Walsh,student1075@mumail.ie,6,66.11
1076,Michael Sheehan,student1076@mumail.ie,6,46.99
1077,Adam Smith,student1077@mumail.ie,6,61.56
1078,Megan Walsh,student1078@mumail.ie,6,88.32
1079,Adam Quinn,student1079@mumail.ie,6,61.77
1080,Leo McMahon,student1080@mumail.ie,6,96.63
1081,Conor Kennedy,student1081@mumail.ie,6,83.07
1082,Darragh Kelly,student1082@mumail.ie,6,51.24
1083,Adam Doyle,student1083@mumail.ie,6,75.31
1084,Megan Ryan,student1084@mumail.ie,6,65.33
1085,Megan Kelly,student1085@mumail.ie,6,71.48
1086,Aaliyah Murphy,student1086@mumail.ie,6,58.97
1087,Megan McCarthy,student1087@mumail.ie,6,65.5
1088,Michael Kennedy,student1088@mumail.ie,6,71.16
1089,Aaron McCarthy,student1089@mumail.ie,6,72.77
1090,Darragh Ryan,student1090@mumail.ie,6,61.94
1091,Conor Doyle,student1091@mumail.ie,6,69.84
1092,Kate Kennedy,student1092@mumail.ie,6,62.15
1093,Kate Murphy,student1093@mumail.ie,6,45.83
1094,Abdula Walsh,student1094@mumail.ie,6,82.21
1095,Ciara Ryan,student1095@mumail.ie,6,88.5
1096,Alex Kennedy,student1096@mumail.ie,6,60.7
1097,Killian Smith,student1097@mumail.ie,6,63.44
1098,Adam Moran,student1098@mumail.ie,6,72.26
1099,Michael Moran,student1099@mumail.ie,6,66.93
