student_id,student_name,email,assessment_number,score
1042,Adam Quinn,student1042@mumail.ie,2,32.57
1043,Ciara Murphy,student1043@mumail.ie,2,73.13
1044,Aaron Smith,student1044@mumail.ie,2,45.44
1045,Megan Sheehan,student1045@mumail.ie,2,79.9
1046,Ben Quinn,student1046@mumail.ie,2,56.6
1047,Megan Boyle,student1047@mumail.ie,2,88.05
1048,Aaron Walsh,student1048@mumail.ie,2,68.52
1049,Aaron McCarthy,student1049@mumail.ie,2,70.86
1050,Megan Doyle,student1050@mumail.ie,2,52.68
1051,Conor McCarthy,student1051@mumail.ie,2,78.55
1052,Killian Sheehan,student1052@mumail.ie,2,0.0
1053,Kate Moran,student1053@mumail.ie,2,74.73
1054,Conor Sheehan,student1054@mumail.ie,2,80.06
1055,Aaliyah McCarthy,student1055@mumail.ie,2,69.11
1056,Killian McCarthy,student1056@mumail.ie,2,69.32
1057,Michael McMahon,student1057@mumail.ie,2,0.0
1058,Darragh Doyle,student1058@mumail.ie,2,59.89
1059,Leo Ryan,student1059@mumail.ie,2,46.06
1060,Alex McMahon,student1060@mumail.ie,2,96.79
1061,Darragh McMahon,student1061@mumail.ie,2,63.66
1062,Leo McCarthy,student1062@mumail.ie,2,72.83
1063,Michael Sheehan,student1063@mumail.ie,2,73.87
1064,Kate Quinn,student1064@mumail.ie,2,40.53
1065,Alex Byrne,student1065@mumail.ie,2,89.6
1066,Michael Sheehan,student1066@mumail.ie,2,72.57
1067,Megan Quinn,student1067@mumail.ie,2,63.14
1068,Megan Smith,student1068@mumail.ie,2,57.62
1069,Ciara Kelly,student1069@mumail.ie,2,65.21
1070,Conor Walsh,student1070@mumail.ie,2,63.73
1071,Darragh Murphy,student1071@mumail.ie,2,93.54
1072,Aaliyah Sheehan,student1072@mumail.ie,2,74.49
1073,Alex Doyle,student1073@mumail.ie,2,56.91
1074,Killian Walsh,student1074@mumail.ie,2,62.37
1075,Aaron Walsh,student1075@mumail.ie,2,53.83
1076,Michael Sheehan,student1076@mumail.ie,2,71.65
1077,Adam Smith,student1077@mumail.ie,2,43.41
1078,Megan Walsh,student1078@mumail.ie,2,88.27
1079,Adam Quinn,student1079@mumail.ie,2,58.97
1080,Leo McMahon,student1080@mumail.ie,2,71.7
1081,Conor Kennedy,student1081@mumail.ie,2,94.04
1082,Darragh Kelly,student1082@mumail.ie,2,74.52
1083,Adam Doyle,student1083@mumail.ie,2,94.36
1084,Megan Ryan,student1084@mumail.ie,2,88.53
1085,Megan Kelly,student1085@mumail.ie,2,57.58
1086,Aaliyah Murphy,student1086@mumail.ie,2,78.46
1087,Megan McCarthy,student1087@mumail.ie,2,57.69
1088,Michael Kennedy,student1088@mumail.ie,2,64.96
1089,Aaron McCarthy,student1089@mumail.ie,2,67.0
1090,Darragh Ryan,student1090@mumail.ie,2,40.41
1091,Conor Doyle,student1091@mumail.ie,2,93.15
1092,Kate Kennedy,student1092@mumail.ie,2,68.9
1093,Kate Murphy,student1093@mumail.ie,2,87.63
1094,Abdula Walsh,student1094@mumail.ie,2,59.53
1095,Ciara Ryan,student1095@mumail.ie,2,68.85
1096,Alex Kennedy,student1096@mumail.ie,2,77.89
1097,Killian Smith,student1097@mumail.ie,2,85.38
1098,Adam Moran,student1098@mumail.ie,2,68.56
1099,Michael Moran,student1099@mumail.ie,2,74.19
