student_id,student_name,email,assessment_number,score
1065,Alex Byrne,student1065@mumail.ie,8,73.59
1066,Michael Sheehan,student1066@mumail.ie,8,28.62
1067,Megan Quinn,student1067@mumail.ie,8,48.42
1068,Megan Smith,student1068@mumail.ie,8,63.44
1069,Ciara Kelly,student1069@mumail.ie,8,62.09
1070,Conor Walsh,student1070@mumail.ie,8,79.79
1071,Darragh Murphy,student1071@mumail.ie,8,86.93
1072,Aaliyah Sheehan,student1072@mumail.ie,8,59.94
1073,Alex Doyle,student1073@mumail.ie,8,0.0
1074,Killian Walsh,student1074@mumail.ie,8,89.96
1075,Aaron Walsh,student1075@mumail.ie,8,71.15
1076,Michael Sheehan,student1076@mumail.ie,8,0.0
1077,Adam Smith,student1077@mumail.ie,8,0.0
1078,Megan Walsh,student1078@mumail.ie,8,75.97
1079,Adam Quinn,student1079@mumail.ie,8,82.78
1080,Leo McMahon,student1080@mumail.ie,8,88.95
1081,Conor Kennedy,student1081@mumail.ie,8,43.94
1082,Darragh Kelly,student1082@mumail.ie,8,59.65
1083,Adam Doyle,student1083@mumail.ie,8,63.11
1084,Megan Ryan,student1084@mumail.ie,8,64.41
1085,Megan Kelly,student1085@mumail.ie,8,80.74
1086,Aaliyah Murphy,student1086@mumail.ie,8,56.31
1087,Megan McCarthy,student1087@mumail.ie,8,64.42
1088,Michael Kennedy,student1088@mumail.ie,8,53.65
1089,Aaron McCarthy,student1089@mumail.ie,8,70.64
1090,Darragh Ryan,student1090@mumail.ie,8,59.22
1091,Conor Doyle,student1091@mumail.ie,8,58.64
1092,Kate Kennedy,student1092@mumail.ie,8,84.77
1093,Kate Murphy,student1093@mumail.ie,8,55.31
1094,Abdula Walsh,student1094@mumail.ie,8,64.39
1095,Ciara Ryan,student1095@mumail.ie,8,78.18
1096,Alex Kennedy,student1096@mumail.ie,8,50.98
1097,Killian Smith,student1097@mumail.ie,8,56.72
1098,Adam Moran,student1098@mumail.ie,8,58.06
1099,Michael Moran,student1099@mumail.ie,8,54.48
