student_id,student_name,email,assessment_number,score
1035,Aaron McMahon,student1035@mumail.ie,12,65.14
1036,Aaron McCarthy,student1036@mumail.ie,12,0.0
1037,Adam Sheehan,student1037@mumail.ie,12,68.58
1038,Adam Byrne,student1038@mumail.ie,12,54.83
1039,Aaron Walsh,student1039@mumail.ie,12,0.0
1040,Ciara Doyle,student1040@mumail.ie,12,55.4
1041,Megan Boyle,student1041@mumail.ie,12,0.0
1042,Adam Quinn,student1042@mumail.ie,12,73.68
1043,Ciara Murphy,student1043@mumail.ie,12,68.42
1044,Aaron Smith,student1044@mumail.ie,12,62.45
1045,Megan Sheehan,student1045@mumail.ie,12,46.25
1046,Ben Quinn,student1046@mumail.ie,12,65.17
1047,Megan Boyle,student1047@mumail.ie,12,57.98
1048,Aaron Walsh,student1048@mumail.ie,12,61.5
1049,Aaron McCarthy,student1049@mumail.ie,12,52.84
1050,Megan Doyle,student1050@mumail.ie,12,0.0
1051,Conor McCarthy,student1051@mumail.ie,12,0.0
1052,Killian Sheehan,student1052@mumail.ie,12,52.87
1053,Kate Moran,student1053@mumail.ie,12,44.26
1054,Conor Sheehan,student1054@mumail.ie,12,62.45
1055,Aaliyah McCarthy,student1055@mumail.ie,12,68.49
1056,Killian McCarthy,student1056@mumail.ie,12,52.89
1057,Michael McMahon,student1057@mumail.ie,12,58.16
1058,Darragh Doyle,student1058@mumail.ie,12,77.66
1059,Leo Ryan,student1059@mumail.ie,12,61.19
1060,Alex McMahon,student1060@mumail.ie,12,67.9
1061,Darragh McMahon,student1061@mumail.ie,12,73.5
1062,Leo McCarthy,student1062@mumail.ie,12,50.14
1063,Michael Sheehan,student1063@mumail.ie,12,26.7
1064,Kate Quinn,student1064@mumail.ie,12,49.28
1065,Alex Byrne,student1065@mumail.ie,12,81.34
1066,Michael Sheehan,student1066@mumail.ie,12,48.4
1067,Megan Quinn,student1067@mumail.ie,12,46.93
1068,Megan Smith,student1068@mumail.ie,12,60.63
1069,Ciara Kelly,student1069@mumail.ie,12,0.0
1070,Conor Walsh,student1070@mumail.ie,12,71.86
1071,Darragh Murphy,student1071@mumail.ie,12,45.27
1072,Aaliyah Sheehan,student1072@mumail.ie,12,80.56
1073,Alex Doyle,student1073@mumail.ie,12,40.53
1074,Killian Walsh,student1074@mumail.ie,12,58.02
1075,Aaron Walsh,student1075@mumail.ie,12,67.29
1076,Michael Sheehan,student1076@mumail.ie,12,79.96
1077,Adam Smith,student1077@mumail.ie,12,69.87
1078,Megan Walsh,student1078@mumail.ie,12,57.18
1079,Adam Quinn,student1079@mumail.ie,12,62.29
1080,Leo McMahon,student1080@mumail.ie,12,78.41
1081,Conor Kennedy,student1081@mumail.ie,12,72.16
1082,Darragh Kelly,student1082@mumail.ie,12,76.99
1083,Adam Doyle,student1083@mumail.ie,12,58.61
1084,Megan Ryan,student1084@mumail.ie,12,65.98
1085,Megan Kelly,student1085@mumail.ie,12,56.14
1086,Aaliyah Murphy,student1086@mumail.ie,12,51.1
1087,Megan McCarthy,student1087@mumail.ie,12,67.28
1088,Michael Kennedy,student1088@mumail.ie,12,49.47
1089,Aaron McCarthy,student1089@mumail.ie,12,73.85
1090,Darragh Ryan,student1090@mumail.ie,12,69.78
1091,Conor Doyle,student1091@mumail.ie,12,91.33
1092,Kate Kennedy,student1092@mumail.ie,12,61.06
1093,Kate Murphy,student1093@mumail.ie,12,75.17
1094,Abdula Walsh,student1094@mumail.ie,12,66.54
1095,Ciara Ryan,student1095@mumail.ie,12,63.32
1096,Alex Kennedy,student1096@mumail.ie,12,0.0
1097,Killian Smith,student1097@mumail.ie,12,98.78
1098,Adam Moran,student1098@mumail.ie,12,59.4
1099,Michael Moran,student1099@mumail.ie,12,84.43
