student_id,student_name,email,assessment_number,score
1064,Kate Quinn,student1064@mumail.ie,6,51.02
1065,Alex Byrne,student1065@mumail.ie,6,0.0
1066,Michael Sheehan,student1066@mumail.ie,6,89.5
1067,Megan Quinn,student1067@mumail.ie,6,50.64
1068,Megan Smith,student1068@mumail.ie,6,84.79
1069,Ciara Kelly,student1069@mumail.ie,6,74.04
1070,Conor Walsh,student1070@mumail.ie,6,59.53
1071,Darragh Murphy,student1071@mumail.ie,6,39.36
1072,Aaliyah Sheehan,student1072@mumail.ie,6,76.16
1073,Alex Doyle,student1073@mumail.ie,6,38.71
1074,Killian Walsh,student1074@mumail.ie,6,62.26
1075,Aaron Walsh,student1075@mumail.ie,6,25.39
1076,Michael Sheehan,student1076@mumail.ie,6,90.39
1077,Adam Smith,student1077@mumail.ie,6,59.03
1078,Megan Walsh,student1078@mumail.ie,6,62.9
1079,Adam Quinn,student1079@mumail.ie,6,20.25
1080,Leo McMahon,student1080@mumail.ie,6,78.61
1081,Conor Kennedy,student1081@mumail.ie,6,86.42
1082,Darragh Kelly,student1082@mumail.ie,6,0.0
1083,Adam Doyle,student1083@mumail.ie,6,74.09
1084,Megan Ryan,student1084@mumail.ie,6,57.62
1085,Megan Kelly,student1085@mumail.ie,6,37.89
1086,Aaliyah Murphy,student1086@mumail.ie,6,52.67
1087,Megan McCarthy,student1087@mumail.ie,6,63.7
1088,Michael Kennedy,student1088@mumail.ie,6,63.83
1089,Aaron McCarthy,student1089@mumail.ie,6,80.72
1090,Darragh Ryan,student1090@mumail.ie,6,82.88
1091,Conor Doyle,student1091@mumail.ie,6,68.18
1092,Kate Kennedy,student1092@mumail.ie,6,70.23
1093,Kate Murphy,student1093@mumail.ie,6,92.3
1094,Abdula Walsh,student1094@mumail.ie,6,0.0
1095,Ciara Ryan,student1095@mumail.ie,6,45.17
1096,Alex Kennedy,student1096@mumail.ie,6,0.0
1097,Killian Smith,student1097@mumail.ie,6,51.94
1098,Adam Moran,student1098@mumail.ie,6,66.25
1099,Michael Moran,student1099@mumail.ie,6,57.73
