student_id,student_name,email,assessment_number,score
1039,Aaron Walsh,student1039@mumail.ie,7,49.99
1040,Ciara Doyle,student1040@mumail.ie,7,83.62
1041,Megan Boyle,student1041@mumail.ie,7,82.83
1042,Adam Quinn,student1042@mumail.ie,7,0.0
1043,Ciara Murphy,student1043@mumail.ie,7,55.31
1044,Aaron Smith,student1044@mumail.ie,7,67.15
1045,Megan Sheehan,student1045@mumail.ie,7,76.8
1046,Ben Quinn,student1046@mumail.ie,7,64.99
1047,Megan Boyle,student1047@mumail.ie,7,61.76
1048,Aaron Walsh,student1048@mumail.ie,7,56.12
1049,Aaron McCarthy,student1049@mumail.ie,7,66.61
1050,Megan Doyle,student1050@mumail.ie,7,57.48
1051,Conor McCarthy,student1051@mumail.ie,7,59.83
1052,Killian Sheehan,student1052@mumail.ie,7,69.92
1053,Kate Moran,student1053@mumail.ie,7,47.54
1054,Conor Sheehan,student1054@mumail.ie,7,0.0
1055,Aaliyah McCarthy,student1055@mumail.ie,7,76.68
1056,Killian McCarthy,student1056@mumail.ie,7,64.91
1057,Michael McMahon,student1057@mumail.ie,7,56.85
1058,Darragh Doyle,student1058@mumail.ie,7,61.2
1059,Leo Ryan,student1059@mumail.ie,7,45.55
1060,Alex McMahon,student1060@mumail.ie,7,39.82
1061,Darragh McMahon,student1061@mumail.ie,7,43.38
1062,Leo McCarthy,student1062@mumail.ie,7,63.64
1063,Michael Sheehan,student1063@mumail.ie,7,41.99
1064,Kate Quinn,student1064@mumail.ie,7,73.11
1065,Alex Byrne,student1065@mumail.ie,7,48.95
1066,Michael Sheehan,student1066@mumail.ie,7,93.7
1067,Megan Quinn,student1067@mumail.ie,7,75.13
1068,Megan Smith,student1068@mumail.ie,7,70.49
1069,Ciara Kelly,student1069@mumail.ie,7,81.67
1070,Conor Walsh,student1070@mumail.ie,7,61.58
1071,Darragh Murphy,student1071@mumail.ie,7,43.63
1072,Aaliyah Sheehan,student1072@mumail.ie,7,86.95
1073,Alex Doyle,student1073@mumail.ie,7,52.24
1074,Killian Walsh,student1074@mumail.ie,7,70.18
1075,Aaron Walsh,student1075@mumail.ie,7,48.79
1076,Michael Sheehan,student1076@mumail.ie,7,50.6
1077,Adam Smith,student1077@mumail.ie,7,65.46
1078,Megan Walsh,student1078@mumail.ie,7,0.0
1079,Adam Quinn,student1079@mumail.ie,7,64.67
1080,Leo McMahon,student1080@mumail.ie,7,68.54
1081,Conor Kennedy,student1081@mumail.ie,7,67.86
1082,Darragh Kelly,student1082@mumail.ie,7,59.55
1083,Adam Doyle,student1083@mumail.ie,7,59.02
1084,Megan Ryan,student1084@mumail.ie,7,78.62
1085,Megan Kelly,student1085@mumail.ie,7,61.18
1086,Aaliyah Murphy,student1086@mumail.ie,7,83.16
1087,Megan McCarthy,student1087@mumail.ie,7,63.29
1088,Michael Kennedy,student1088@mumail.ie,7,0.0
1089,Aaron McCarthy,student1089@mumail.ie,7,47.56
1090,Darragh Ryan,student1090@mumail.ie,7,74.32
1091,Conor Doyle,student1091@mumail.ie,7,68.75
1092,Kate Kennedy,student1092@mumail.ie,7,49.1
1093,Kate Murphy,student1093@mumail.ie,7,48.64
1094,Abdula Walsh,student1094@mumail.ie,7,0.0
1095,Ciara Ryan,student1095@mumail.ie,7,58.67
1096,Alex Kennedy,student1096@mumail.ie,7,66.24
1097,Killian Smith,student1097@mumail.ie,7,77.47
1098,Adam Moran,student1098@mumail.ie,7,61.82
1099,Michael Moran,student1099@mumail.ie,7,48.45
