student_id,student_name,email,assessment_number,score
1051,Conor McCarthy,student1051@mumail.ie,5,47.29
1052,Killian Sheehan,student1052@mumail.ie,5,84.02
1053,Kate Moran,student1053@mumail.ie,5,60.3
1054,Conor Sheehan,student1054@mumail.ie,5,85.3
1055,Aaliyah McCarthy,student1055@mumail.ie,5,51.29
1056,Killian McCarthy,student1056@mumail.ie,5,94.35
1057,Michael McMahon,student1057@mumail.ie,5,63.24
1058,Darragh Doyle,student1058@mumail.ie,5,0.0
1059,Leo Ryan,student1059@mumail.ie,5,93.77
1060,Alex McMahon,student1060@mumail.ie,5,67.47
1061,Darragh McMahon,student1061@mumail.ie,5,63.89
1062,Leo McCarthy,student1062@mumail.ie,5,100.0
1063,Michael Sheehan,student1063@mumail.ie,5,59.85
1064,Kate Quinn,student1064@mumail.ie,5,46.95
1065,Alex Byrne,student1065@mumail.ie,5,72.98
1066,Michael Sheehan,student1066@mumail.ie,5,0.0
1067,Megan Quinn,student1067@mumail.ie,5,50.21
1068,Megan Smith,student1068@mumail.ie,5,48.94
1069,Ciara Kelly,student1069@mumail.ie,5,66.12
1070,Conor Walsh,student1070@mumail.ie,5,39.36
1071,Darragh Murphy,student1071@mumail.ie,5,67.64
1072,Aaliyah Sheehan,student1072@mumail.ie,5,69.97
1073,Alex Doyle,student1073@mumail.ie,5,65.49
1074,Killian Walsh,student1074@mumail.ie,5,55.04
1075,Aaron Walsh,student1075@mumail.ie,5,89.29
1076,Michael Sheehan,student1076@mumail.ie,5,73.51
1077,Adam Smith,student1077@mumail.ie,5,42.4
1078,Megan Walsh,student1078@mumail.ie,5,70.3
1079,Adam Quinn,student1079@mumail.ie,5,79.02
1080,Leo McMahon,student1080@mumail.ie,5,63.18
1081,Conor Kennedy,student1081@mumail.ie,5,67.35
1082,Darragh Kelly,student1082@mumail.ie,5,58.92
1083,Adam Doyle,student1083@mumail.ie,5,68.68
1084,Megan Ryan,student1084@mumail.ie,5,42.99
1085,Megan Kelly,student1085@mumail.ie,5,0.0
1086,Aaliyah Murphy,student1086@mumail.ie,5,79.02
1087,Megan McCarthy,student1087@mumail.ie,5,62.53
1088,Michael Kennedy,student1088@mumail.ie,5,73.07
1089,Aaron McCarthy,student1089@mumail.ie,5,60.12
1090,Darragh Ryan,student1090@mumail.ie,5,70.01
1091,Conor Doyle,student1091@mumail.ie,5,0.0
1092,Kate Kennedy,student1092@mumail.ie,5,77.49
1093,Kate Murphy,student1093@mumail.ie,5,66.47
1094,Abdula Walsh,student1094@mumail.ie,5,61.36
1095,Ciara Ryan,student1095@mumail.ie,5,93.86
1096,Alex Kennedy,student1096@mumail.ie,5,51.64
1097,Killian Smith,student1097@mumail.ie,5,67.49
1098,Adam Moran,student1098@mumail.ie,5,75.68
1099,Michael Moran,student1099@mumail.ie,5,61.38
