student_id,student_name,email,assessment_number,score
1076,Michael Sheehan,student1076@mumail.ie,3,62.34
1077,Adam Smith,student1077@mumail.ie,3,59.9
1078,Megan Walsh,student1078@mumail.ie,3,57.28
1079,Adam Quinn,student1079@mumail.ie,3,73.14
1080,Leo McMahon,student1080@mumail.ie,3,61.79
1081,Conor Kennedy,student1081@mumail.ie,3,75.71
1082,Darragh Kelly,student1082@mumail.ie,3,70.96
1083,Adam Doyle,student1083@mumail.ie,3,58.59
1084,Megan Ryan,student1084@mumail.ie,3,59.07
1085,Megan Kelly,student1085@mumail.ie,3,94.71
1086,Aaliyah Murphy,student1086@mumail.ie,3,83.51
1087,Megan McCarthy,student1087@mumail.ie,3,35.03
1088,Michael Kennedy,student1088@mumail.ie,3,87.25
1089,Aaron McCarthy,student1089@mumail.ie,3,61.73
1090,Darragh Ryan,student1090@mumail.ie,3,59.06
1091,Conor Doyle,student1091@mumail.ie,3,63.32
1092,Kate Kennedy,student1092@mumail.ie,3,58.01
1093,Kate Murphy,student1093@mumail.ie,3,63.17
1094,Abdula Walsh,student1094@mumail.ie,3,59.51
1095,Ciara Ryan,student1095@mumail.ie,3,39.43
1096,Alex Kennedy,student1096@mumail.ie,3,60.67
1097,Killian Smith,student1097@mumail.ie,3,68.37
1098,Adam Moran,student1098@mumail.ie,3,61.48
1099,Michael Moran,student1099@mumail.ie,3,54.65
